"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Dominican Republic","DOM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","10.0451684626519","-4.19990997188614","15.2363293465602","9.22550418128452","17.8476324891642","16.892263984659","20.6201544596439","5.1463431266922","8.01886792321322","7.5600436672588","5.86145648642263","-2.40891659003553","7.90863318839482","4.31318993490683","3.32751472872413","-4.42403125421902","9.14714979989945","0.921052636440109","-6.25814863014563","7.30715737363296","18.9032901288896","-0.628878082708923","5.47633111115829","-6.09453599678351","5.04329096748614","11.4846658073899","6.54394831401632","5.23510246532386","5.7210957861985","7.2330859714796","10.8126644180727","8.32014271295272","10.363055359391","2.83135029224439","-1.24052306884531","5.70274987583768","-2.75629403818989","3.34529105649118","7.88123083788372","9.58864855516023","4.11697453782922","1.02042138533294","-5.52572287580509","8.64404341684921","1.10976930703524","-1.43512830449822","8.92227845909463","8.28864323190102","7.37301748296397","6.28681455556507","2.94493232163626","6.9794494793684","6.39140904926572","-6.58392290612281","17.8080964412597","1.90288907300894","-0.524273468257505","3.00435391999459",
"Algeria","DZA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.08361011385921","0.0136702579032146","3.80219449448384","7.58008149788671","5.07852077492581","5.94959470100488","0.438019620659475","1.74412310472722","0.00394338839215891","-5.40270330274166","3.5096158243195","0.315870531968798","-2.19670956105826","-3.00601651201301","2.832615879507","0.62006609447289","8.30920359088154","3.42273150051977","-0.661899784720802","-0.939092090640159","-7.39836766789507","9.50884678768442","2.79308810392985","3.80338832735556","1.51522692738521",
"East Asia & Pacific (excluding high income)","EAP","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","-20.552237776965","-3.68262106640074","6.43987387134044","12.1714582968732","13.2418248966341","13.1616727192863","-5.59933185406221","0.928575628535853","21.6272709781628","22.4892452787127","10.9072096292867","8.43929928780867","9.69864918058873","4.531336338868","10.2577988020849","5.04938993932389","11.743412037984","10.5696005815188","9.05065276428402","10.9591034430028","4.11560746474404","3.20883139335348","7.1373802844989","9.44222606357388","7.65628653164534","8.25645917212985","9.91040946658464","11.3997654256248","4.6313753076895","4.80964056761144","11.2449235989048","14.8838658980251","15.0811024998076","15.0248664577304","12.8331404405222","11.2363036009486","8.1263815246992","2.34748763806705","6.92305765145957","8.60511756217275","6.64928790269474","8.6317579131679","10.8980777418884","9.7761230561922","10.3584479045317","11.4627367949642","12.7519051808442","8.42059780324101","8.41005518498008","11.3566128926057","9.38022755165238","7.99056702672827","7.38259772908141","6.71352665995235","5.73996682934363","5.90633432024539","5.70481383492498","5.65287780232633","4.4707720467373","1.16432676314086","7.6007775236079","2.63419950399589","4.17622573893301","5.25838223696739",
"Early-demographic dividend","EAR","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","5.90819548461032","5.97378988832249","8.58297641754378","9.38176162594988","11.9557489859638","7.86791997723266","9.78225513114175","11.1654419509468","6.20438440295261","-2.68385003117311","11.0870080472922","3.21308698143687","-1.83571021775883","4.30377807868918","0.343435267223825","4.08186254454922","-2.80640749925531","-4.32165669203228","0.959918283415902","-1.15966850474017","3.84137553114923","3.02026073706128","3.53837220778661","3.10548386508607","7.10762234053655","6.20425070436841","3.5443980209167","2.8801564214006","4.27283044938108","2.34217794337115","7.00676250214738","5.01722584380136","0.802103260242376","0.860782713116066","5.46206857966378","-0.425374677884932","1.68954225077","5.9331549210127","6.55735787916774","5.7892855415151","6.42512830798819","4.53229636128501","2.85975458069126","-1.66077014551783","6.51081226317693","4.41999830836457","2.87270205036181","2.3648239917421","3.44519246927516","3.81606481288092","4.26833486184847","4.33936772001861","3.03276679030147","0.0943831415897307","-3.71318393241799","8.59539567794742","4.88865641295901","4.01623719927422","2.3064138144621",
"East Asia & Pacific","EAS","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","-18.8225544888837","-1.73449124883987","7.54360458047663","12.1704192241256","13.7232939456623","13.5579437778064","-2.06135481292191","4.37316327592312","21.3739444748645","21.2616606864619","11.8572428470998","9.80868370669461","11.6534167097499","5.0801829934569","9.60683874890884","8.38819366740053","12.3087863212308","11.5746013082108","9.02749519685952","7.35081335932944","4.08262297085209","3.42699835734339","8.67674658015234","10.2579995510546","5.81022023830036","8.74710895043079","10.440340078774","10.2747294683022","4.68907283981133","5.73301617432944","8.35622201002334","9.15161809889776","11.181670110632","12.2609374230207","7.04282850279125","6.93739424245932","3.68890058099358","-0.569042495525764","4.00458301270126","6.02078724111377","1.38008147703039","4.49528756213435","6.76966269094525","6.98395501767423","6.96677897604332","7.64947926391062","8.58499992264635","4.80795274454724","1.0614080389737","11.1489283245555","5.79610828420178","5.75628934447423","5.65271401041142","5.65146717587611","4.55925582174044","4.5684784913026","5.10731285048804","4.77631502234121","2.99460438877237","0.254796317270817","7.15372189651377","2.21396620154964","3.10681733939788","4.95944441088807",
"Europe & Central Asia (excluding high income)","ECA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.46563005724853","-11.0119375171002","-7.84164733540187","-17.0448174564447","-1.24104236676375","2.74758454228203","6.74943220978807","1.80292091793837","-2.00141558453016","8.27898027350733","-1.78134465668272","7.57908664726385","9.8964019135535","12.2271437281097","9.5413234127307","12.7198922651498","8.93946160303713","1.1012521775541","-7.23837529619716","9.40327411178923","11.2341907349506","2.90178051259569","6.79252828421619","2.42123120002078","1.953860325134","3.26166772087984","7.08713621433084","2.25991950057262","0.353533492993435","0.627441232646532","10.5279190232931","-1.00949488584567","3.98653846454718","3.20419039210189",
"Europe & Central Asia","ECS","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.70150400341352","-4.36532650652049","-0.197287584412138","1.13891976174818","0.114939543866541","2.34953331231058","1.86217683659082","2.61776446145856","4.5336666648474","1.67766028775335","0.872173771373525","1.85443960365528","3.35290528259466","2.00094143974228","4.44959528632398","3.2374643719503","-0.884011314578956","-10.0305335552514","4.71366203879799","2.76888812306615","-1.05175261376702","-0.0543251819910324","1.7146707188034","2.5874881427729","1.93499593964594","3.31626569995088","2.25263524059396","1.02855884696204","-4.43551205081167","7.01921185191965","0.696725891797811","-0.12521974723127","0.475523343628808",
"Ecuador","ECU","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","8.02243239661338","0.539953108371449","5.18763093440711","14.6120783117606","10.5446030711393","-2.14675129422099","8.68075230995488","1.11257649159346","6.14919851982356","8.26087731636053","16.76758386776","10.3012441246926","29.6301592304651","7.44108037393106","9.60921675335169","8.26695480962749","-3.01387742458641","7.90183982993402","1.00673619806793","-2.26925673698445","0.764907838197843","-0.26952854052999","3.02167602693555","3.16270720376228","4.59262596341696","3.82589491560852","-7.6623603860744","13.026927719734","-0.361891496797483","2.21658562484239","2.30400987215775","1.97384585300561","3.81405304024867","7.2049172589149","-0.345394534864894","-1.61735661249782","1.75082937244025","0.458846027663313","-6.35809035429051","17.1694709048014","4.16554173643269","3.37286404959136","1.63227066935735","11.0588640534282","3.79150224729132","4.37640195232207","-1.62777589750712","4.96115995449269","-0.565910260616491","2.31287048800067","8.54190014180072","4.85099022738062","7.91945116453154","3.84977231951086","-2.44378970595362","-0.923923643780114","3.86692783442473","-3.95821866423661","-1.47031409306707","-11.4928491855497","11.8469164497612","5.50704773652294","-0.319032778217249","-3.6592650866495",
"Egypt, Arab Rep.","EGY","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","9.30968967581424","17.0625724220899","7.89408562363722","12.1788990822535","3.20997750978589","2.59508716237444","-0.521336164664234","-4.98835403788026","13.5852911139932","6.31286001779048","7.7865266830687","3.19264069331129","2.16308337734947","7.71204927014534","16.6137590599684","12.9644737763177","12.3760751102716","13.2974994179016","9.72050330035418","14.1405012747485","14.9072472777688","2.30534330934825","10.3008744631453","11.9994625116106","11.5656868618546","2.88203032583212","2.55043378165021","5.62125748583928","6.1370561983356","5.40161582790685","5.30216644483079","1.50394035860542","2.22690131548022","5.45157389898144","5.01263244065517","4.91084063506079","4.60195410978119","6.73583190996148","6.68375777142383","7.40253972421672","0.290390970336162","1.73081172926612","2.71992626889757","3.39629645481251","11.2438090318161","6.95378294083031","7.39203820051193","5.38458646584338","4.82722951126337","0.427895432059415","1.19670877465126","1.25231810159777","2.69584258618161","2.22342867254982","1.27141643602057","2.47534520067478","6.32716813960445","5.45799532841815","0.6125344809887","-1.1676521505394","6.858866046732","-0.567161674255786","-1.91632038678932",
"Euro area","EMU","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.101329264382372","-4.11970405716391","2.74793258794188","1.32589477007326","-0.257617490487235","2.10126189922082","2.17018877557268","2.21591175405655","4.31696383726832","1.22384745053435","-0.148600324188862","0.513885716059747","2.46654110527966","1.22962591018411","3.69776300270279","3.14064867697135","-1.93046508514517","-11.3467496154106","4.97751033566554","1.63559088154631","-2.31934560332034","-1.41045461598003","1.48370187850222","2.72192536234159","2.18481770204724","3.0203968839059","1.99506826064892","0.745849633201018","-5.93591269534926","7.43093229248863","0.580799082258139","-1.04045978001921","-0.650362792239193",
"Eritrea","ERI","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4339137799112","13.9555533426276","21.2168486096411","36.9369332606982","19.7525085217725","-6.46173710875412","2.81079435364084","-6.36561442327486","-8.30094419283027","8.189224918623","13.6305467138341","4.56895269670304","-9.00187875318407","-7.88460587525873","1.73551106566983","1.4438415573247","-0.242262380154116","","","","","","","","","","","","","","","",
"Spain","ESP","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57935178070525","3.91706539074961","4.61617392982117","5.30697103192735","5.11316143515607","4.62056952438654","1.57701189364489","2.13441467508079","0.960823922213038","2.3660684974584","2.52270195456232","1.07341712133235","-1.4529438401371","-9.77775427020559","-3.73032884492076","-4.71409432755839","-6.58936403070803","-5.98133079051232","0.922350629681688","4.12165785643148","3.54862863400088","3.77853757220601","0.91708755225828","2.65961055702557","-11.676845743254","3.89408031127994","4.97885933620859","-0.987529763105854","2.70478472994951",
"Estonia","EST","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.87798867124818","13.4985832011854","6.41792900579648","-5.83647148985759","19.9871836211576","8.40702064242498","7.87749391005998","8.88164535201321","3.75652651533771","12.0903567273958","9.41759629087522","7.01144466452742","-3.18629244497369","-23.7533179369307","10.6678640299869","15.4957850567456","2.11759324236517","2.28287565324936","3.00732481508798","0.0102813793204604","5.96674161124729","6.22295854448905","5.1615298923134","2.59266986373289","-3.48464213080162","7.68064261753017","-9.98528931723936","-9.14685112001114","-5.90467036433641",
"Ethiopia","ETH","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","8.91868161373708","7.65743152221476","4.66513747651791","8.14103503387875","4.39345391008568","6.05641976425389","-4.11062620173743","-1.48140296997508","-4.8689577885323","-18.431284016881","-19.8621420543344","26.8978086319581","7.20944772559848","8.12629156272202","4.34159205344653","3.67811296222116","5.20639055921073","5.48374362998005","5.34870818828782","5.11418072689038","8.32587444991151","6.47558414903848","11.645205480026","9.43116885340199","10.1640744205766","9.52325506375561","10.1303277120347","9.67330814329088","10.8171558199689","15.0108643376322","19.6378248704362","24.1027158884595","17.0423338419605","19.8461930613355","23.9440500470649","20.5721411022214","12.7399497236282","12.5557165267396","9.63511507903623","7.26606890102816","4.91484415704393","6.93131493184855","9.23984394291193",
"European Union","EUU","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.036755312677343","-4.14733451238386","3.05006158346868","1.84767457491468","0.0343174651132898","2.03808704066253","2.15354213889982","2.28606226088715","4.23689271431434","1.24950450493921","0.158790545039025","0.765744425990064","2.95941864591336","1.517990596937","4.21302072834939","3.40676531322555","-1.38720293794957","-10.6720747817445","5.01329099510947","2.16270767096086","-2.35992860428522","-1.5706333095869","1.85210357089589","3.09863686664009","2.11423109807671","3.14220137901316","2.24612460887965","1.04022650485669","-5.76967246449301","6.97433558882763","1.07179687224381","-0.996696219392561","-0.417099022708001",
"Fragile and conflict affected situations","FCS","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","-3.69315336867567","0.815304085478033","1.46356169416322","4.65109534726153","7.11129403938502","0.64528214083532","2.1971272963893","3.5239510278077","0.18028772954824","3.06095884794119","1.91105607348922","3.71399264353308","5.77760303016774","8.26414319228668","-0.577191127884419","-10.3928290221355","-3.44689274505288","-2.15091452543079","3.01289864182827","0.0514798826975351","6.56993666457539","9.4859821718142","7.90754896088144","4.73910856059294","8.98993109116446","0.511296351798364","2.73384213743577","3.45938540242237","4.99955640020751","3.8338061708977","8.36313572217698","8.06200444130781","-2.53175543229419","-17.3737705305631","8.42663942360493","-0.0800775515936039","-7.80180201108539","-0.725339960896477","-1.29189254632723","0.74822647109356","3.54514078311546","6.53583827835695","-1.91918695277725","1.13495396875982","-1.63882901257801","-0.67388161341016","-4.04207730009746","-1.95952460732178","1.26101071008505",
"Fiji","FJI","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","12.597519940985","13.1538923829613","9.79762414046938","-9.89329710915734","9.6878219183812","0","7.55644619537004","9.48904752956592","-4.25000527294718","-4.78677001842706","3.10785750032376","11.1702272732983","-0.079757935833527","15.9616997360227","1.37646980513419","6.31363638513733","-5.8748373643713","-7.32699369732089","2.12297739698988","-6.88172888892888","11.5473405643137","-15.0448508368867","-6.49877642836127","28.6863565902001","3.04991609395717","-1.58751931638706","10.1736923930703","5.53963697119622","3.93666694881807","1.7196187257055","7.40554005654307","3.03422343769635","1.20613158546882","8.06377089113263","-5.44256941178588","7.27053396032058","2.25925482979146","0.842296659186559","10.0232828817121","-6.63347760433784","0.663292408403862","-5.15156013392786","14.0859392330627","1.04293909372156","6.53335477308758","-9.7901035441015","-2.2404928975765","4.42269400726289","14.385230494669","6.89294215023411","7.24196215384897","4.20888233697849","5.48604113542441","-0.896543866066892","-15.5922724961871","-8.43823405408661","9.45270359163268","-0.240399062443657","2.60256641966383",
"France","FRA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","8.01859883631894","6.60256830107274","6.770388978111","9.72991399699458","6.36641293329889","5.55729952950148","4.68585009962221","2.63135601356792","6.9499427152635","9.25627786481849","7.82143452539611","2.50638016664651","6.06778896936855","5.54214708838528","-2.25028518228257","2.8933323884234","3.22923679568703","1.21728935816718","0.892832889108135","0.737568915989797","-1.04052335841128","0.0417359114291287","-0.0229289770436623","-1.03268866649121","0.528262267791618","1.48779830241972","1.11661504647245","5.41263352179459","4.05150031964401","4.17589787462789","0.947948913960289","1.41309548376249","-4.16469085194518","0.553593751081308","3.25797828660987","-0.44319679737373","1.2110784556574","3.68528184343768","3.82675985803812","5.23362951187237","2.52271298934576","0.323561762915887","1.27650021674958","2.44420891179671","1.48118193125173","2.38687442085934","2.96575249180609","-2.36983273573958","-6.592363884257","0.133167129335774","1.61779927975614","-1.61208498813652","0.942985460291695","-0.257595952726646","-0.129788150938666","-0.669257362109533","1.33430208472751","1.699432994022","2.00219420576306","-8.51124665719067","6.32970615912735","-7.77144694838373","6.65602740259234","2.22097530909254",
"Faroe Islands","FRO","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-9.48896504733673","-16.8960273916211","15.7057566334351","0.782667486924453","6.53362354607339","3.00260163093643","-12.7195472696516","-4.21372866455472","-4.62311016077355","-2.31171606167069","-21.4575591445425","-7.57682127552015","10.6371100875352","36.0828139309763","18.6762325405505","12.5388496567027","-0.646250224676407","-19.7996475543764","-29.0713371904703","-6.59295288734853","8.02450057707544","0.992525848825366","-7.54512203459356","0.275448991098742","-10.1304327787252","-2.6585978768142","-4.46350484178582","0.784188293425387","1.04401497078071",
"Gabon","GAB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-6.57202944136415","4.87713374506191","-3.11214451756557","13.4945541810153","0.130123746134743","1.75438578719267","-17.8160916746539","-0.466200758456196","23.9461358306265","16.4855928185657","-8.08596917673935","1.0470896156169","6.27274050799275","9.05231443181678","5.23671983046742","3.56801909408075","3.65249452612706","1.34504224158599","-13.5132170671352","-9.37222574618568","0.839630562832255","-0.602700329921319","3.3542386948268","1.39900588340009","2.15931400388092","-14.2041173070872","3.11453827225792","-12.5135491220053","-3.60080783210212","13.218673577161","8.26725553697101","-0.126231523189603","2.41656751373687","0.609903745280874","2.30320157108848","-0.178731508903709","-6.60567917811127","-0.843786754155701","6.85676286594071","-2.35144671972441","3.21902502167207","5.20121591212536","3.17452715375957","6.64350841968211",
"United Kingdom","GBR","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.92349680062853","-1.02220063740542","0.952988795958291","3.53474120534571","1.53825824642068","1.91880552946652","2.99145278874562","4.33801397483657","4.21411650500963","2.34986287748322","2.58740491013548","0.961059263451276","1.88898288536497","-0.657568508988547","-0.272679044559538","3.13827154110449","-0.873137129446604","-2.02941110319058","-9.23218759250791","0.305985465926923","-2.06543396443013","-0.365490379607081","2.90942624914506","2.13001999598295","4.02274939949783","0.291618727353409","2.13328390519013","1.62153254141897","0.915277976772884","-4.01066567554335","4.1777987006873","-0.786934870029938","-1.46162457735497","-0.741815431335596",
"Georgia","GEO","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7173218628897","9.18658642437278","13.1772625979094","14.475212890093","-4.69569516747423","-3.78907359732456","-6.00902135504666","11.1356820817579","8.03564674954191","2.4332148327656","6.59492108218194","8.12261258396441","8.9726505719331","9.58174879604783","-0.0650693921485015","0.901929721895712","-3.43625928494608","0.971163824824117","15.3667967996965","5.12709276058534","5.88243679102172",
"Ghana","GHA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08452481045954","15.0700626638991","4.4868282801532","6.94739665261793","41.6397703726642","11.043570404346","4.98557141253939","1.13094972038969","1.15130193146381","4.32268740848467","15.6144203810797","10.5029940796845","6.36581198422543","-2.49614161540688","-0.478522570675352","0.593509861330972","-1.74556258124035","7.47636820539772",
"Gibraltar","GIB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.23325635226477","3.06418672599405","3.10639075326296","3.53482193170409","-0.927361283911139","1.11148310014275","7.06913549598811","1.906103384552","6.76278798827161","7.96782082962366","3.3107873996137","4.83905242989118","6.23779757620821","4.40622143221987","5.15019730165169","5.07681629562147","0.0842480885510923","2.99389954003679","3.75822671106675","0.999557911378986","1.8099071716241","7.30424342463283","-4.35535885301667","1.24764858631261","0.715779553288513","4.3857626884559","-4.22012074361969","6.29403776574581","-2.72252605766926","20.2479024529099","21.4729170680305","11.0902779144749","0.988501857909725","9.35208124139646","4.50367688046525","5.65037896045332","7.76222869227554","6.48858012844775",
"Gambia, The","GMB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.82144397092516","3.93513684078842","2.58957314675187","-1.01820237306352","-0.733118733838467","2.89917604149062","4.48345512497099","5.16427223695912","3.62913945824255","9.57310156193938","22.6122665876278","19.2200111077855","-3.54776079990233","2.02805079893247","14.7713803705353","8.22095023253576","2.87995351969795","3.79443470634502","9.35194176491004","5.26205802299641",
"Guinea-Bissau","GNB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-41.0659906513028","16.8166670933769","-8.34371356619656","17.2016972573268","47.0764845196801","5.38274684809909","-19.4946482650179","2.8529346668771","1.25583363675821","3.72693380739481","-3.85109615858273","7.28184857986089","12.7892855881217","-6.45546107450801","-3.11632221833754","11.8479396413021","10.824114509474","-6.24558325583823","0.952640483246483","7.61712585760881","30.2424035689762","4.45199649712276","4.27545689483932","-0.428975229881999","2.16174067309626","12.0835805941487","7.97273367611233",
"Equatorial Guinea","GNQ","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2185912221965","18.0655283493052","0.775734990342229","-14.2393206877253","6.51969735207811","7.80411617304242","-9.22476331869902","0.116608325176216","-12.2501838885566","-11.0336793500251","-6.59633358019197","-11.7178567170294","-8.70982281303532","-3.5111949275865","-2.94099759404905","1.75565732139999","-12.9215267638245","0.757672391361154",
"Greece","GRC","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.801993612584511","2.69544421702868","5.49711390233807","8.05128446061096","2.58703335369917","6.47936400003439","4.79159445358231","12.1011035758368","2.92518573418134","-1.28501174825878","8.39078468236434","-2.0480968743973","-11.8137670519719","-0.651276499090798","-10.0793774019675","-12.0368672548661","-6.08868520270978","-6.50959359885078","-5.61628647122224","-2.29533199008041","1.30354717425425","-1.25207663837948","5.95444461933489","1.65213948063634","-4.34004034841135","12.9530295523115","2.02733989979349","2.87049363888188","10.0940040070584",
"Grenada","GRD","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","9.69912193761462","13.5907367172991","-5.28205472098996","5.86346798805278","13.6983682370804","-4.51309959113213","-5.33272097693259","13.9012388718262","12.3469343459611","16.2568603706885","8.22730218471936","1.38054170003257","0.516026804949107","7.10150295396303","0.445704021301367","-1.12176439029969","5.44225773363883","5.32470499959695","5.33529830828776","8.2805011360402","16.7011595042315","8.11541321528007","12.0564812163807","-8.99224352532772","2.41946677938481","13.7625008709741","-0.646239925532484","57.8138220651466","-21.357236804827","-1.83784848912424","-4.38990782453047","-19.3119237508993","-1.12187532548224","-5.90100597754774","-8.69194716659565","10.8301870784372","-1.66500803796983","5.32871433575959","8.15964523281596","15.0539838731721","10.0730533943102","-0.571952732962828","-14.8206436207739","15.3319317023445","17.3760530313493","-4.03096762048193","6.00250104210087",
"Greenland","GRL","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6343925887995","9.30767462609265","-10.6315165347499","13.8046452263744","20.7007804738633","-2.89003050103264","3.35881854849693","3.02839860167327","8.91796797560045","-2.42862387769367","7.13162115123598","9.47950543591804","8.69736754249675","-2.92967999257579","-1.57958483787792","4.47038679337727","20.9885488828207","-11.7308735046339","1.60667933744642","-1.29353738990322","",
"Guatemala","GTM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","10.9290368325396","-1.44741993002953","5.42800511499524","10.5284928681598","5.82256668381413","10.1272476675512","8.53306783844275","7.08881175745071","6.5731035565275","3.08966504306103","5.80423153414182","8.00513718659684","10.3050715337008","2.55731865114164","2.06151368533278","23.9427598250577","11.7382181345238","6.29037008457661","7.23776026396834","6.93519140552937","1.52667944166345","-6.60242430171935","-9.82429841863549","-7.33309598652396","-2.47534237141646","2.54067644874651","4.52102780895758","5.32620158347254","3.87346273658513","-0.14956620177459","2.4688907511115","9.48159740136421","2.22824291001614","2.45150699538502","5.37424478055308","3.49017265539064","6.52409886831249","6.27286975114825","4.17320236701333","-2.54242990884256","2.98020143358595","5.77715551255353","0.596185497288346","0.339768742504631","2.68560777547381","6.49312951245231","5.39257168473316","0.952688118912278","-2.84502542725434","0.279577168790141","4.2353211682949","1.43257436609474","3.35524418118376","7.19117546071142","2.91083953350204","1.74396979140559","1.8127799178598","2.57844180918616","4.24279580164031","-0.827214804350973","8.53941756490973","4.86262035376386","1.24738691199136","1.96682549991334",
"Guam","GUM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","6.47653165593813","13.7311040774834","-18.2724952901003","19.5277207119215","9.38609508506407","5.9521867592623","7.12139206623559","6.86507286895532","8.62022343776462","5.42592692403707","-0.969326671220401","-6.58357937070004","-7.89511573554068","9.11275785548173","14.1559000335533","2.80479161522955","-1.9560091700706","-6.41791751948713","-3.72900323083937","6.63329396243961","-17.3935461137536","-15.7599924464106","-30.7614787529213","5.02399220370428","2.90484886308144","10.0448304508857","14.3751743604369","-4.63060937007901","-14.5038167939571","3.95408162751522","9.69325148117773","-2.90827742818711","21.3133641253624","9.78157650354201","0.692041471202913","11.2542955706989","11.583011631349","-0.0692042202166618","-5.47091407675526","1.61172156244136","2.52343190975677","-3.93811536266747","-2.56222551870853","-1.27723508944764","-0.684931536487639","4.8963099981556","9.57924515593076","-1.85634815748224","-0.363260576832744","2.24041654880513","8.80012706285001","3.96034941489486","7.28285733698731","-5.63622315204587","3.55580015570889","20.9003590547915","-2.67464342257149","2.98646122888124","9.25793868688093","162.671370342692","33.5232129368266","98.5269692748736","42.5418831419914","53.6554658459636",
"High income","HIC","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.42743539424659","4.4920240772732","0.210814851036758","0.608132194748507","2.32570478283598","3.60722330690226","2.4468720316645","3.80109583372428","2.85927424789769","-0.238431516457226","-9.32155538389831","6.49914266692821","2.21719864293767","0.301891390032921","0.669898776981029","2.37065880464773","2.46431798104396","1.73230967992188","2.745027092775","2.52790270864061","0.388495385744591","-4.05235124971199","6.23257292698587","1.94531770866828","-0.333101246047136","",
